annee,Num_Acc,num_veh,obsm,choc
2014,201400016419,A01,1 - Piéton,0 - Aucun
2014,201400016430,A01,1 - Piéton,0 - Aucun
2014,201400016432,Z01,1 - Piéton,0 - Aucun
2014,201400016482,A01,1 - Piéton,0 - Aucun
2014,201400016509,A01,1 - Piéton,0 - Aucun
2014,201400016564,A01,2 - Véhicule,0 - Aucun
2014,201400016567,A01,2 - Véhicule,0 - Aucun
2014,201400016599,B01,2 - Véhicule,0 - Aucun
2014,201400016673,A01,2 - Véhicule,0 - Aucun
2014,201400016778,A01,1 - Piéton,0 - Aucun
2014,201400016865,Z01,2 - Véhicule,0 - Aucun
2014,201400016962,A01,1 - Piéton,0 - Aucun
2014,201400017016,B02,2 - Véhicule,0 - Aucun
2014,201400017025,A01,6 - Animal sauvage,0 - Aucun
2014,201400017039,A01,6 - Animal sauvage,0 - Aucun
2014,201400017040,A01,6 - Animal sauvage,0 - Aucun
2014,201400017137,A01,2 - Véhicule,0 - Aucun
2014,201400017194,A01,2 - Véhicule,0 - Aucun
2014,201400017227,A01,2 - Véhicule,0 - Aucun
2014,201400017230,A01,2 - Véhicule,0 - Aucun
2014,201400017239,A01,1 - Piéton,0 - Aucun
2014,201400017369,B02,2 - Véhicule,0 - Aucun
2014,201400017419,A01,2 - Véhicule,0 - Aucun
2014,201400017568,B02,2 - Véhicule,0 - Aucun
2014,201400017587,A01,2 - Véhicule,0 - Aucun
2014,201400017630,A01,6 - Animal sauvage,0 - Aucun
2014,201400017637,A01,1 - Piéton,0 - Aucun
2014,201400017739,A01,2 - Véhicule,0 - Aucun
2014,201400017742,A01,2 - Véhicule,0 - Aucun
2014,201400017743,A01,2 - Véhicule,0 - Aucun
2014,201400017856,A01,1 - Piéton,0 - Aucun
2014,201400017910,B02,2 - Véhicule,0 - Aucun
2014,201400017939,A01,2 - Véhicule,0 - Aucun
2014,201400017940,H08,9 - Autre,0 - Aucun
2014,201400017998,B02,2 - Véhicule,0 - Aucun
2014,201400018000,A01,2 - Véhicule,0 - Aucun
2014,201400018007,B02,2 - Véhicule,0 - Aucun
2014,201400018027,B02,2 - Véhicule,0 - Aucun
2014,201400018045,B02,2 - Véhicule,0 - Aucun
2014,201400018060,B02,2 - Véhicule,0 - Aucun
2014,201400018164,A01,2 - Véhicule,0 - Aucun
2014,201400018201,A01,1 - Piéton,0 - Aucun
2014,201400018278,A01,5 - Animal domestique,0 - Aucun
2014,201400018411,A01,2 - Véhicule,0 - Aucun
2014,201400018457,A01,2 - Véhicule,0 - Aucun
2014,201400018460,A01,1 - Piéton,0 - Aucun
2014,201400018483,A01,2 - Véhicule,0 - Aucun
2014,201400018523,A01,2 - Véhicule,0 - Aucun
2014,201400018686,A01,1 - Piéton,0 - Aucun
2014,201400018898,B02,2 - Véhicule,0 - Aucun
2014,201400019098,B02,2 - Véhicule,0 - Aucun
2014,201400019104,A01,2 - Véhicule,0 - Aucun
2014,201400019222,A01,2 - Véhicule,0 - Aucun
2014,201400019224,A01,1 - Piéton,0 - Aucun
2014,201400019230,A01,9 - Autre,0 - Aucun
2014,201400019304,B02,2 - Véhicule,0 - Aucun
2014,201400019345,A01,2 - Véhicule,0 - Aucun
2014,201400019662,Z01,1 - Piéton,0 - Aucun
2014,201400019687,B01,1 - Piéton,0 - Aucun
2014,201400019690,A01,2 - Véhicule,0 - Aucun
2014,201400019690,B01,2 - Véhicule,0 - Aucun
2014,201400019692,A01,2 - Véhicule,0 - Aucun
2014,201400019698,A01,2 - Véhicule,0 - Aucun
2014,201400019698,B01,2 - Véhicule,0 - Aucun
2014,201400019702,A01,1 - Piéton,0 - Aucun
2014,201400019705,A01,2 - Véhicule,0 - Aucun
2014,201400019705,B01,2 - Véhicule,0 - Aucun
2014,201400019708,A01,2 - Véhicule,0 - Aucun
2014,201400019708,B01,2 - Véhicule,0 - Aucun
2014,201400019711,A01,1 - Piéton,0 - Aucun
2014,201400019714,A01,1 - Piéton,0 - Aucun
2014,201400019717,B01,2 - Véhicule,0 - Aucun
2014,201400019720,B01,2 - Véhicule,0 - Aucun
2014,201400019723,A01,1 - Piéton,0 - Aucun
2014,201400019751,B01,2 - Véhicule,0 - Aucun
2014,201400019759,B01,2 - Véhicule,0 - Aucun
2014,201400019759,A01,2 - Véhicule,0 - Aucun
2014,201400019765,A01,1 - Piéton,0 - Aucun
2014,201400019770,A01,2 - Véhicule,0 - Aucun
2014,201400019779,A01,1 - Piéton,0 - Aucun
2014,201400019784,B01,2 - Véhicule,0 - Aucun
2014,201400019784,A01,2 - Véhicule,0 - Aucun
2014,201400019788,Z01,2 - Véhicule,0 - Aucun
2014,201400019794,A01,1 - Piéton,0 - Aucun
2014,201400019799,A01,2 - Véhicule,0 - Aucun
2014,201400019864,A01,1 - Piéton,0 - Aucun
2014,201400019868,A01,1 - Piéton,0 - Aucun
2014,201400019872,A01,1 - Piéton,0 - Aucun
2014,201400019881,B01,2 - Véhicule,0 - Aucun
2014,201400019929,A01,1 - Piéton,0 - Aucun
2014,201400019933,A01,1 - Piéton,0 - Aucun
2014,201400019942,A01,1 - Piéton,0 - Aucun
2014,201400019965,B01,2 - Véhicule,0 - Aucun
2014,201400019993,A01,1 - Piéton,0 - Aucun
2014,201400020003,B02,2 - Véhicule,0 - Aucun
2014,201400020021,A01,1 - Piéton,0 - Aucun
2014,201400020055,A01,2 - Véhicule,0 - Aucun
2014,201400020137,B02,1 - Piéton,0 - Aucun
2014,201400020261,A01,1 - Piéton,0 - Aucun
2014,201400020283,B02,2 - Véhicule,0 - Aucun
2014,201400020458,B02,2 - Véhicule,0 - Aucun
2014,201400020529,A01,1 - Piéton,0 - Aucun
2014,201400020548,A01,2 - Véhicule,0 - Aucun
2014,201400020554,A01,2 - Véhicule,0 - Aucun
2014,201400020585,A01,2 - Véhicule,0 - Aucun
2014,201400020588,A01,2 - Véhicule,0 - Aucun
2014,201400020603,A01,1 - Piéton,0 - Aucun
2014,201400020609,A01,2 - Véhicule,0 - Aucun
2014,201400020688,B01,2 - Véhicule,0 - Aucun
2014,201400020698,A01,1 - Piéton,0 - Aucun
2014,201400020816,Z01,1 - Piéton,0 - Aucun
2014,201400020930,Z01,2 - Véhicule,0 - Aucun
2014,201400020944,A01,2 - Véhicule,0 - Aucun
2014,201400020944,B01,2 - Véhicule,0 - Aucun
2014,201400020953,A01,1 - Piéton,0 - Aucun
2014,201400020956,Z01,1 - Piéton,0 - Aucun
2014,201400020961,Z01,1 - Piéton,0 - Aucun
2014,201400020984,A01,2 - Véhicule,0 - Aucun
2014,201400020986,A01,1 - Piéton,0 - Aucun
2014,201400021079,B01,2 - Véhicule,0 - Aucun
2014,201400021090,B01,2 - Véhicule,0 - Aucun
2014,201400021091,B01,2 - Véhicule,0 - Aucun
2014,201400021106,A01,1 - Piéton,0 - Aucun
2014,201400021107,B01,2 - Véhicule,0 - Aucun
2014,201400021108,A01,1 - Piéton,0 - Aucun
2014,201400021117,A01,1 - Piéton,0 - Aucun
2014,201400021120,A01,1 - Piéton,0 - Aucun
2014,201400021122,B01,2 - Véhicule,0 - Aucun
2014,201400021123,C01,2 - Véhicule,0 - Aucun
2014,201400021124,A01,2 - Véhicule,0 - Aucun
2014,201400021124,B01,2 - Véhicule,0 - Aucun
2014,201400021132,Z01,1 - Piéton,0 - Aucun
2014,201400021136,A01,1 - Piéton,0 - Aucun
2014,201400021143,B01,2 - Véhicule,0 - Aucun
2014,201400021148,B01,2 - Véhicule,0 - Aucun
2014,201400021148,A01,2 - Véhicule,0 - Aucun
2014,201400021162,B01,2 - Véhicule,0 - Aucun
2014,201400021162,A01,2 - Véhicule,0 - Aucun
2014,201400021163,Z01,1 - Piéton,0 - Aucun
2014,201400021166,A01,1 - Piéton,0 - Aucun
2014,201400021170,A01,1 - Piéton,0 - Aucun
2014,201400021182,B01,2 - Véhicule,0 - Aucun
2014,201400021182,A01,2 - Véhicule,0 - Aucun
2014,201400021184,A01,1 - Piéton,0 - Aucun
2014,201400021185,A01,2 - Véhicule,0 - Aucun
2014,201400021185,B01,2 - Véhicule,0 - Aucun
2014,201400021191,A01,2 - Véhicule,0 - Aucun
2014,201400021191,B01,2 - Véhicule,0 - Aucun
2014,201400021220,Z01,2 - Véhicule,0 - Aucun
2014,201400021224,A01,1 - Piéton,0 - Aucun
2014,201400021233,B01,2 - Véhicule,0 - Aucun
2014,201400021246,A01,1 - Piéton,0 - Aucun
2014,201400021273,A01,2 - Véhicule,0 - Aucun
2014,201400021274,A01,1 - Piéton,0 - Aucun
2014,201400021350,A01,1 - Piéton,0 - Aucun
2014,201400021390,A01,2 - Véhicule,0 - Aucun
2014,201400021392,B01,2 - Véhicule,0 - Aucun
2014,201400021393,A01,1 - Piéton,0 - Aucun
2014,201400021394,A01,2 - Véhicule,0 - Aucun
2014,201400021394,B01,2 - Véhicule,0 - Aucun
2014,201400021397,A01,2 - Véhicule,0 - Aucun
2014,201400021397,B01,2 - Véhicule,0 - Aucun
2014,201400021408,B01,2 - Véhicule,0 - Aucun
2014,201400021440,B01,5 - Animal domestique,0 - Aucun
2014,201400021454,A01,2 - Véhicule,0 - Aucun
2014,201400021478,A01,1 - Piéton,0 - Aucun
2014,201400021487,B01,2 - Véhicule,0 - Aucun
2014,201400021491,A01,1 - Piéton,0 - Aucun
2014,201400021505,C01,9 - Autre,0 - Aucun
2014,201400021507,A01,1 - Piéton,0 - Aucun
2014,201400021511,B01,2 - Véhicule,0 - Aucun
2014,201400021511,A01,2 - Véhicule,0 - Aucun
2014,201400021529,B01,2 - Véhicule,0 - Aucun
2014,201400021533,A01,2 - Véhicule,0 - Aucun
2014,201400021541,A01,2 - Véhicule,0 - Aucun
2014,201400021600,A01,1 - Piéton,0 - Aucun
2014,201400021617,A01,1 - Piéton,0 - Aucun
2014,201400021639,A01,2 - Véhicule,0 - Aucun
2014,201400021672,A01,1 - Piéton,0 - Aucun
2014,201400021696,A01,2 - Véhicule,0 - Aucun
2014,201400021729,A01,1 - Piéton,0 - Aucun
2014,201400021742,A01,1 - Piéton,0 - Aucun
2014,201400021749,A01,1 - Piéton,0 - Aucun
2014,201400021779,Z01,2 - Véhicule,0 - Aucun
2014,201400021819,Z01,2 - Véhicule,0 - Aucun
2014,201400021874,A01,1 - Piéton,0 - Aucun
2014,201400021884,B01,2 - Véhicule,0 - Aucun
2014,201400021905,B02,2 - Véhicule,0 - Aucun
2014,201400021972,B02,1 - Piéton,0 - Aucun
2014,201400022002,A01,9 - Autre,0 - Aucun
2014,201400022168,A01,2 - Véhicule,0 - Aucun
2014,201400022181,A01,2 - Véhicule,0 - Aucun
2014,201400022237,A01,1 - Piéton,0 - Aucun
2014,201400022292,A01,9 - Autre,0 - Aucun
2014,201400022300,A01,1 - Piéton,0 - Aucun
2014,201400022304,B01,2 - Véhicule,0 - Aucun
2014,201400022362,A01,2 - Véhicule,0 - Aucun
2014,201400022398,B01,2 - Véhicule,0 - Aucun
2014,201400022404,A01,2 - Véhicule,0 - Aucun
2014,201400022404,B01,2 - Véhicule,0 - Aucun
2014,201400022417,A01,2 - Véhicule,0 - Aucun
2014,201400022421,A01,1 - Piéton,0 - Aucun
2014,201400022427,B01,2 - Véhicule,0 - Aucun
2014,201400022427,A01,2 - Véhicule,0 - Aucun
2014,201400022439,A01,2 - Véhicule,0 - Aucun
2014,201400022441,B01,2 - Véhicule,0 - Aucun
2014,201400022443,B01,2 - Véhicule,0 - Aucun
2014,201400022453,A01,1 - Piéton,0 - Aucun
2014,201400022463,B01,2 - Véhicule,0 - Aucun
2014,201400022474,B01,2 - Véhicule,0 - Aucun
2014,201400022476,A01,2 - Véhicule,0 - Aucun
2014,201400022496,A01,1 - Piéton,0 - Aucun
2014,201400022517,B01,2 - Véhicule,0 - Aucun
2014,201400022537,X01,2 - Véhicule,0 - Aucun
2014,201400022553,A01,1 - Piéton,0 - Aucun
2014,201400022558,A01,2 - Véhicule,0 - Aucun
2014,201400022560,C01,2 - Véhicule,0 - Aucun
2014,201400022566,A01,1 - Piéton,0 - Aucun
2014,201400022571,A01,2 - Véhicule,0 - Aucun
2014,201400022574,A01,1 - Piéton,0 - Aucun
2014,201400022602,A01,1 - Piéton,0 - Aucun
2014,201400022628,A01,2 - Véhicule,0 - Aucun
2014,201400022632,A01,2 - Véhicule,0 - Aucun
2014,201400022650,Z01,2 - Véhicule,0 - Aucun
2014,201400022650,B01,2 - Véhicule,0 - Aucun
2014,201400022668,B01,2 - Véhicule,0 - Aucun
2014,201400022677,A01,1 - Piéton,0 - Aucun
2014,201400022680,A01,2 - Véhicule,0 - Aucun
2014,201400022688,A01,1 - Piéton,0 - Aucun
2014,201400022692,A01,2 - Véhicule,0 - Aucun
2014,201400022699,A01,2 - Véhicule,0 - Aucun
2014,201400022699,B01,2 - Véhicule,0 - Aucun
2014,201400022713,A01,2 - Véhicule,0 - Aucun
2014,201400022713,B01,2 - Véhicule,0 - Aucun
2014,201400022728,A01,2 - Véhicule,0 - Aucun
2014,201400022736,B01,2 - Véhicule,0 - Aucun
2014,201400022742,A01,2 - Véhicule,0 - Aucun
2014,201400022750,A01,2 - Véhicule,0 - Aucun
2014,201400022772,A01,1 - Piéton,0 - Aucun
2014,201400022782,B01,2 - Véhicule,0 - Aucun
2014,201400022791,A01,2 - Véhicule,0 - Aucun
2014,201400022791,B01,2 - Véhicule,0 - Aucun
2014,201400022793,A01,2 - Véhicule,0 - Aucun
2014,201400022936,A01,1 - Piéton,0 - Aucun
2014,201400022977,B01,2 - Véhicule,0 - Aucun
2014,201400023004,A01,2 - Véhicule,0 - Aucun
2014,201400023004,B01,2 - Véhicule,0 - Aucun
2014,201400023005,A01,1 - Piéton,0 - Aucun
2014,201400023006,B01,2 - Véhicule,0 - Aucun
2014,201400023006,A01,2 - Véhicule,0 - Aucun
2014,201400023010,B01,2 - Véhicule,0 - Aucun
2014,201400023010,A01,2 - Véhicule,0 - Aucun
2014,201400023011,A01,2 - Véhicule,0 - Aucun
2014,201400023011,B01,2 - Véhicule,0 - Aucun
2014,201400023012,A01,2 - Véhicule,0 - Aucun
2014,201400023012,B01,2 - Véhicule,0 - Aucun
2014,201400023015,A01,2 - Véhicule,0 - Aucun
2014,201400023015,B01,2 - Véhicule,0 - Aucun
2014,201400023017,B01,2 - Véhicule,0 - Aucun
2014,201400023017,A01,2 - Véhicule,0 - Aucun
2014,201400023020,B01,2 - Véhicule,0 - Aucun
2014,201400023020,A01,2 - Véhicule,0 - Aucun
2014,201400023022,A01,1 - Piéton,0 - Aucun
2014,201400023029,B01,2 - Véhicule,0 - Aucun
2014,201400023030,B01,2 - Véhicule,0 - Aucun
2014,201400023030,A01,2 - Véhicule,0 - Aucun
2014,201400023031,A01,2 - Véhicule,0 - Aucun
2014,201400023035,B01,2 - Véhicule,0 - Aucun
2014,201400023035,A01,2 - Véhicule,0 - Aucun
2014,201400023038,A01,1 - Piéton,0 - Aucun
2014,201400023039,A01,1 - Piéton,0 - Aucun
2014,201400023045,A01,2 - Véhicule,0 - Aucun
2014,201400023045,B01,2 - Véhicule,0 - Aucun
2014,201400023048,A01,1 - Piéton,0 - Aucun
2014,201400023050,A01,1 - Piéton,0 - Aucun
2014,201400023058,A01,2 - Véhicule,0 - Aucun
2014,201400023059,B01,2 - Véhicule,0 - Aucun
2014,201400023059,A01,2 - Véhicule,0 - Aucun
2014,201400023063,A01,1 - Piéton,0 - Aucun
2014,201400023070,A01,2 - Véhicule,0 - Aucun
2014,201400023073,A01,2 - Véhicule,0 - Aucun
2014,201400023074,A01,2 - Véhicule,0 - Aucun
2014,201400023074,B01,2 - Véhicule,0 - Aucun
2014,201400023076,B01,2 - Véhicule,0 - Aucun
2014,201400023076,A01,2 - Véhicule,0 - Aucun
2014,201400023080,B01,2 - Véhicule,0 - Aucun
2014,201400023081,A01,2 - Véhicule,0 - Aucun
2014,201400023087,A01,1 - Piéton,0 - Aucun
2014,201400023091,Z01,2 - Véhicule,0 - Aucun
2014,201400023092,A01,2 - Véhicule,0 - Aucun
2014,201400023093,B01,2 - Véhicule,0 - Aucun
2014,201400023093,A01,2 - Véhicule,0 - Aucun
2014,201400023094,A01,2 - Véhicule,0 - Aucun
2014,201400023097,B01,2 - Véhicule,0 - Aucun
2014,201400023107,Z01,2 - Véhicule,0 - Aucun
2014,201400023110,A01,2 - Véhicule,0 - Aucun
2014,201400023110,B01,2 - Véhicule,0 - Aucun
2014,201400023112,B01,2 - Véhicule,0 - Aucun
2014,201400023112,A01,2 - Véhicule,0 - Aucun
2014,201400023114,Z01,2 - Véhicule,0 - Aucun
2014,201400023115,A01,2 - Véhicule,0 - Aucun
2014,201400023115,C01,2 - Véhicule,0 - Aucun
2014,201400023115,D01,2 - Véhicule,0 - Aucun
2014,201400023115,B01,2 - Véhicule,0 - Aucun
2014,201400023117,A01,2 - Véhicule,0 - Aucun
2014,201400023117,C01,2 - Véhicule,0 - Aucun
2014,201400023122,B01,2 - Véhicule,0 - Aucun
2014,201400023122,A01,2 - Véhicule,0 - Aucun
2014,201400023125,A01,2 - Véhicule,0 - Aucun
2014,201400023125,C01,2 - Véhicule,0 - Aucun
2014,201400023126,B01,2 - Véhicule,0 - Aucun
2014,201400023126,A01,2 - Véhicule,0 - Aucun
2014,201400023127,A01,2 - Véhicule,0 - Aucun
2014,201400023127,B01,2 - Véhicule,0 - Aucun
2014,201400023128,A01,2 - Véhicule,0 - Aucun
2014,201400023131,A01,2 - Véhicule,0 - Aucun
2014,201400023135,B01,2 - Véhicule,0 - Aucun
2014,201400023135,D01,2 - Véhicule,0 - Aucun
2014,201400023135,A01,2 - Véhicule,0 - Aucun
2014,201400023135,C01,2 - Véhicule,0 - Aucun
2014,201400023136,B01,2 - Véhicule,0 - Aucun
2014,201400023139,B01,2 - Véhicule,0 - Aucun
2014,201400023139,C01,2 - Véhicule,0 - Aucun
2014,201400023139,A01,2 - Véhicule,0 - Aucun
2014,201400023142,Z01,2 - Véhicule,0 - Aucun
2014,201400023143,A01,2 - Véhicule,0 - Aucun
2014,201400023144,A01,1 - Piéton,0 - Aucun
2014,201400023145,A01,2 - Véhicule,0 - Aucun
2014,201400023146,A01,2 - Véhicule,0 - Aucun
2014,201400023146,B01,2 - Véhicule,0 - Aucun
2014,201400023147,B01,2 - Véhicule,0 - Aucun
2014,201400023147,C01,2 - Véhicule,0 - Aucun
2014,201400023147,A01,2 - Véhicule,0 - Aucun
2014,201400023150,B01,2 - Véhicule,0 - Aucun
2014,201400023150,A01,2 - Véhicule,0 - Aucun
2014,201400023152,A01,1 - Piéton,0 - Aucun
2014,201400023153,B01,2 - Véhicule,0 - Aucun
2014,201400023153,A01,2 - Véhicule,0 - Aucun
2014,201400023154,C01,2 - Véhicule,0 - Aucun
2014,201400023154,D01,2 - Véhicule,0 - Aucun
2014,201400023156,A01,1 - Piéton,0 - Aucun
2014,201400023157,C01,2 - Véhicule,0 - Aucun
2014,201400023157,A01,2 - Véhicule,0 - Aucun
2014,201400023157,B01,2 - Véhicule,0 - Aucun
2014,201400023158,A01,2 - Véhicule,0 - Aucun
2014,201400023158,B01,2 - Véhicule,0 - Aucun
2014,201400023162,A01,1 - Piéton,0 - Aucun
2014,201400023163,A01,2 - Véhicule,0 - Aucun
2014,201400023163,B01,2 - Véhicule,0 - Aucun
2014,201400023163,C01,2 - Véhicule,0 - Aucun
2014,201400023164,A01,2 - Véhicule,0 - Aucun
2014,201400023164,B01,2 - Véhicule,0 - Aucun
2014,201400023168,B01,2 - Véhicule,0 - Aucun
2014,201400023170,B01,2 - Véhicule,0 - Aucun
2014,201400023170,A01,2 - Véhicule,0 - Aucun
2014,201400023172,A01,2 - Véhicule,0 - Aucun
2014,201400023174,A01,1 - Piéton,0 - Aucun
2014,201400023175,Z01,2 - Véhicule,0 - Aucun
2014,201400023177,A01,1 - Piéton,0 - Aucun
2014,201400023178,A01,1 - Piéton,0 - Aucun
2014,201400023179,A01,2 - Véhicule,0 - Aucun
2014,201400023180,A01,2 - Véhicule,0 - Aucun
2014,201400023180,B01,2 - Véhicule,0 - Aucun
2014,201400023183,B01,2 - Véhicule,0 - Aucun
2014,201400023184,A01,2 - Véhicule,0 - Aucun
2014,201400023185,B01,2 - Véhicule,0 - Aucun
2014,201400023187,A01,1 - Piéton,0 - Aucun
2014,201400023188,B01,2 - Véhicule,0 - Aucun
2014,201400023188,A01,2 - Véhicule,0 - Aucun
2014,201400023189,Z01,2 - Véhicule,0 - Aucun
2014,201400023191,B01,2 - Véhicule,0 - Aucun
2014,201400023191,A01,9 - Autre,0 - Aucun
2014,201400023192,A01,1 - Piéton,0 - Aucun
2014,201400023195,B01,2 - Véhicule,0 - Aucun
2014,201400023195,A01,2 - Véhicule,0 - Aucun
2014,201400023196,A01,2 - Véhicule,0 - Aucun
2014,201400023196,B01,2 - Véhicule,0 - Aucun
2014,201400023198,A01,2 - Véhicule,0 - Aucun
2014,201400023198,B01,2 - Véhicule,0 - Aucun
2014,201400023199,A01,2 - Véhicule,0 - Aucun
2014,201400023199,B01,2 - Véhicule,0 - Aucun
2014,201400023199,C01,2 - Véhicule,0 - Aucun
2014,201400023202,A01,2 - Véhicule,0 - Aucun
2014,201400023202,B01,2 - Véhicule,0 - Aucun
2014,201400023205,B01,2 - Véhicule,0 - Aucun
2014,201400023205,C01,2 - Véhicule,0 - Aucun
2014,201400023206,B01,2 - Véhicule,0 - Aucun
2014,201400023206,A01,2 - Véhicule,0 - Aucun
2014,201400023207,B01,2 - Véhicule,0 - Aucun
2014,201400023210,B01,2 - Véhicule,0 - Aucun
2014,201400023210,A01,2 - Véhicule,0 - Aucun
2014,201400023213,A01,2 - Véhicule,0 - Aucun
2014,201400023214,B01,2 - Véhicule,0 - Aucun
2014,201400023230,B01,2 - Véhicule,0 - Aucun
2014,201400023231,A01,1 - Piéton,0 - Aucun
2014,201400023232,A01,2 - Véhicule,0 - Aucun
2014,201400023232,B01,2 - Véhicule,0 - Aucun
2014,201400023233,B01,2 - Véhicule,0 - Aucun
2014,201400023233,A01,2 - Véhicule,0 - Aucun
2014,201400023234,B01,2 - Véhicule,0 - Aucun
2014,201400023234,A01,2 - Véhicule,0 - Aucun
2014,201400023236,B01,2 - Véhicule,0 - Aucun
2014,201400023236,A01,2 - Véhicule,0 - Aucun
2014,201400023256,B01,2 - Véhicule,0 - Aucun
2014,201400023256,A01,2 - Véhicule,0 - Aucun
2014,201400023257,A01,2 - Véhicule,0 - Aucun
2014,201400023257,B01,2 - Véhicule,0 - Aucun
2014,201400023259,B01,2 - Véhicule,0 - Aucun
2014,201400023262,A01,1 - Piéton,0 - Aucun
2014,201400023263,B01,2 - Véhicule,0 - Aucun
2014,201400023265,B01,2 - Véhicule,0 - Aucun
2014,201400023271,B01,2 - Véhicule,0 - Aucun
2014,201400023277,A01,1 - Piéton,0 - Aucun
2014,201400023285,B01,2 - Véhicule,0 - Aucun
2014,201400023287,A01,2 - Véhicule,0 - Aucun
2014,201400023289,A01,2 - Véhicule,0 - Aucun
2014,201400023289,B01,2 - Véhicule,0 - Aucun
2014,201400023290,B01,2 - Véhicule,0 - Aucun
2014,201400023290,Z01,2 - Véhicule,0 - Aucun
2014,201400023291,A01,2 - Véhicule,0 - Aucun
2014,201400023291,B01,2 - Véhicule,0 - Aucun
2014,201400023292,A01,2 - Véhicule,0 - Aucun
2014,201400023292,B01,2 - Véhicule,0 - Aucun
2014,201400023296,B01,2 - Véhicule,0 - Aucun
2014,201400023296,A01,2 - Véhicule,0 - Aucun
2014,201400023297,A01,1 - Piéton,0 - Aucun
2014,201400023300,B01,2 - Véhicule,0 - Aucun
2014,201400023300,A01,2 - Véhicule,0 - Aucun
2014,201400023302,B01,2 - Véhicule,0 - Aucun
2014,201400023303,B01,2 - Véhicule,0 - Aucun
2014,201400023303,A01,2 - Véhicule,0 - Aucun
2014,201400023304,B01,2 - Véhicule,0 - Aucun
2014,201400023304,A01,2 - Véhicule,0 - Aucun
2014,201400023305,C01,2 - Véhicule,0 - Aucun
2014,201400023306,Z01,1 - Piéton,0 - Aucun
2014,201400023307,B01,2 - Véhicule,0 - Aucun
2014,201400023307,A01,2 - Véhicule,0 - Aucun
2014,201400023308,B01,2 - Véhicule,0 - Aucun
2014,201400023311,A01,1 - Piéton,0 - Aucun
2014,201400023312,D01,2 - Véhicule,0 - Aucun
2014,201400023312,E01,2 - Véhicule,0 - Aucun
2014,201400023312,C01,2 - Véhicule,0 - Aucun
2014,201400023312,B01,2 - Véhicule,0 - Aucun
2014,201400023313,A01,2 - Véhicule,0 - Aucun
2014,201400023313,B01,2 - Véhicule,0 - Aucun
2014,201400023315,A01,2 - Véhicule,0 - Aucun
2014,201400023316,A01,2 - Véhicule,0 - Aucun
2014,201400023316,B01,2 - Véhicule,0 - Aucun
2014,201400023318,B01,2 - Véhicule,0 - Aucun
2014,201400023318,A01,2 - Véhicule,0 - Aucun
2014,201400023319,A01,1 - Piéton,0 - Aucun
2014,201400023320,B01,2 - Véhicule,0 - Aucun
2014,201400023320,C01,2 - Véhicule,0 - Aucun
2014,201400023320,A01,2 - Véhicule,0 - Aucun
2014,201400023325,A01,2 - Véhicule,0 - Aucun
2014,201400023330,B01,2 - Véhicule,0 - Aucun
2014,201400023332,A01,2 - Véhicule,0 - Aucun
2014,201400023332,B01,2 - Véhicule,0 - Aucun
2014,201400023333,A01,1 - Piéton,0 - Aucun
2014,201400023336,B01,2 - Véhicule,0 - Aucun
2014,201400023336,C01,2 - Véhicule,0 - Aucun
2014,201400023336,D01,2 - Véhicule,0 - Aucun
2014,201400023336,A01,2 - Véhicule,0 - Aucun
2014,201400023338,B01,2 - Véhicule,0 - Aucun
2014,201400023347,B01,2 - Véhicule,0 - Aucun
2014,201400023349,A01,1 - Piéton,0 - Aucun
2014,201400023352,B01,2 - Véhicule,0 - Aucun
2014,201400023353,A01,2 - Véhicule,0 - Aucun
2014,201400023353,B01,2 - Véhicule,0 - Aucun
2014,201400023355,A01,2 - Véhicule,0 - Aucun
2014,201400023355,B01,2 - Véhicule,0 - Aucun
2014,201400023356,A01,2 - Véhicule,0 - Aucun
2014,201400023356,B01,2 - Véhicule,0 - Aucun
2014,201400023358,B01,2 - Véhicule,0 - Aucun
2014,201400023358,A01,2 - Véhicule,0 - Aucun
2014,201400023359,B01,2 - Véhicule,0 - Aucun
2014,201400023359,Z01,2 - Véhicule,0 - Aucun
2014,201400023360,B01,2 - Véhicule,0 - Aucun
2014,201400023360,A01,2 - Véhicule,0 - Aucun
2014,201400023361,A01,2 - Véhicule,0 - Aucun
2014,201400023361,B01,2 - Véhicule,0 - Aucun
2014,201400023362,B01,2 - Véhicule,0 - Aucun
2014,201400023362,A01,2 - Véhicule,0 - Aucun
2014,201400023362,Z01,2 - Véhicule,0 - Aucun
2014,201400023363,B01,2 - Véhicule,0 - Aucun
2014,201400023363,A01,2 - Véhicule,0 - Aucun
2014,201400023364,B01,2 - Véhicule,0 - Aucun
2014,201400023364,A01,2 - Véhicule,0 - Aucun
2014,201400023366,A01,2 - Véhicule,0 - Aucun
2014,201400023366,B01,2 - Véhicule,0 - Aucun
2014,201400023370,C01,2 - Véhicule,0 - Aucun
2014,201400023370,E01,2 - Véhicule,0 - Aucun
2014,201400023370,D01,2 - Véhicule,0 - Aucun
2014,201400023370,A01,2 - Véhicule,0 - Aucun
2014,201400023370,B01,2 - Véhicule,0 - Aucun
2014,201400023376,A01,2 - Véhicule,0 - Aucun
2014,201400023376,B01,2 - Véhicule,0 - Aucun
2014,201400023377,B01,2 - Véhicule,0 - Aucun
2014,201400023377,A01,2 - Véhicule,0 - Aucun
2014,201400023382,B01,2 - Véhicule,0 - Aucun
2014,201400023382,A01,2 - Véhicule,0 - Aucun
2014,201400023386,B01,2 - Véhicule,0 - Aucun
